RESPID,MODE,LANGUAGE,LANGUAGEINITIAL,STRATUM,INTERVIEW_START,INTERVIEW_END,ECON1MOD,ECON1BMOD,COMTYPE2,UNITY,CRIMESAFE,GOVPROTCT,MOREGUNIMPACT,FIN_SIT,VET1,VOL12_CPS,EMINUSE,INTMOB,INTFREQ,INTFREQ_COLLAPSED,HOME4NW2,BBHOME,SMUSE_FB,SMUSE_YT,SMUSE_X,SMUSE_IG,SMUSE_SC,SMUSE_WA,SMUSE_TT,SMUSE_RD,SMUSE_BSK,SMUSE_TH,SMUSE_TS,RADIO,DEVICE1A,SMART2,NHISLL,RELIG,RELIGCAT1,BORN,ATTENDPER,ATTENDONLINE2,RELIMP,PRAY,EDUCCAT,REGISTRATION,PARTY,PARTYLN,PARTYSUM,HISP,RACECMB,RACETHN,AGEGRP,AGECAT,BIRTHPLACE,GENDER,ADULTS,VOTED2024,VOTEGEN_POST,INC_SDT1,CREGION,METRO,BASEWT,WEIGHT
7059,1,1,9,10,2025-03-10,2025-03-10,2,2,2,2,2,2,1,2,4,2,1,1,2,2,1,2,1,1,2,2,1,2,1,2,2,2,2,1,1,1,1,1,1,2,4,6,1,5,3,2,1,,1,2,1,1,7,3,1,1,4,2,,99,1,1,1.2033007096507862,3.766217742419248
14739,1,1,9,10,2025-03-08,2025-03-08,3,2,2,2,3,2,2,1,4,1,1,1,2,2,1,2,2,1,2,99,2,2,1,2,2,2,2,1,1,1,2,1,1,2,4,4,2,6,2,1,2,,2,1,5,3,9,3,1,1,2,1,2,8,4,1,0.802200473100524,0.5009769118363515
11774,2,1,,10,2025-05-09,2025-05-09,4,2,2,2,3,1,99,99,99,1,1,1,2,2,1,2,2,1,1,2,2,1,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,3,1,3,1,1,2,1,1,10,4,1,1,3,1,1,7,4,1,2.4066014193015723,2.080753927744094
12244,1,1,9,10,2025-03-09,2025-03-09,3,3,2,2,3,2,1,2,4,2,1,1,2,2,1,2,1,1,2,1,2,2,1,2,2,2,2,2,1,1,2,1,1,2,5,5,3,4,2,1,4,1,1,2,1,1,8,3,1,2,3,1,2,7,3,1,1.2033007096507862,0.6073045540196094
3361,2,1,,10,2025-05-21,2025-05-21,2,3,2,1,2,1,3,1,2,1,1,1,4,3,1,2,2,2,2,2,99,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,1,1,99,99,9,99,1,1,13,4,1,2,1,1,2,1,1,1,0.802200473100524,0.36544941097977207
17042,1,1,9,9,2025-02-25,2025-02-25,4,2,3,2,3,2,3,4,2,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,11,4,2,5,3,1,1,3,1,3,99,9,2,1,1,6,2,1,2,2,1,99,4,3,1,0.4509005960677219,0.8041345499185993
7559,2,1,,10,2025-06-02,2025-06-02,4,1,1,1,3,1,1,3,4,2,1,1,1,1,1,2,1,1,2,1,2,1,1,2,2,2,2,1,1,1,2,99,99,2,6,6,3,3,3,1,4,99,9,1,1,3,6,2,1,2,1,1,99,1,1,1,0.802200473100524,1.5582705992203645
17227,1,1,9,10,2025-03-04,2025-03-04,4,3,3,2,3,1,1,3,4,2,1,1,3,3,2,,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,1,1,1,5,5,1,1,2,2,1,,1,2,2,2,2,1,1,1,1,2,,1,2,1,0.401100236550262,2.013260539190819
4921,1,1,9,10,2025-03-01,2025-03-01,4,1,2,2,2,2,2,2,4,2,1,1,1,1,1,2,1,1,2,1,2,1,2,1,2,2,2,2,1,1,2,8,4,2,2,5,1,1,1,2,1,,1,2,3,5,6,2,4,1,2,2,,8,1,1,0.802200473100524,1.3014692232151923
10285,1,1,9,10,2025-03-24,2025-03-24,1,3,2,2,2,1,2,2,1,1,1,1,1,1,1,2,1,1,2,1,2,1,2,1,2,2,2,1,1,1,2,10,3,2,6,6,4,7,1,1,1,,1,2,1,1,7,3,1,1,1,1,99,7,3,1,0.401100236550262,0.27642408103864163
15620,2,1,,10,2025-05-05,2025-05-05,2,3,2,2,2,2,3,2,4,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,2,2,4,6,2,3,2,2,1,,1,2,1,1,6,2,1,2,1,1,1,8,1,1,0.802200473100524,0.6339494267691106
1989,2,1,,6,2025-05-02,2025-05-02,4,2,3,2,3,1,1,4,4,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,12,3,99,6,6,4,7,2,2,4,99,9,2,1,1,10,4,1,2,4,2,,1,4,2,2.3493925251425223,2.2017889643002517
13483,2,1,,10,2025-05-09,2025-05-09,3,2,3,2,3,2,3,2,4,2,1,1,2,2,1,2,1,2,2,2,2,1,1,2,2,2,2,1,1,1,1,1,1,2,4,5,2,6,3,1,2,,2,2,2,2,9,3,1,1,2,1,2,8,3,1,1.604400946201048,2.401705268707406
15717,2,1,,9,2025-06-02,2025-06-02,2,1,2,2,3,2,3,2,4,2,1,1,2,2,1,2,1,1,2,1,2,2,2,2,2,2,2,1,1,1,2,1,1,2,5,5,3,5,1,1,1,,1,2,1,1,8,3,1,2,2,1,1,5,3,1,0.9018011921354439,0.5789066014839348
13816,2,1,,5,2025-05-27,2025-05-27,3,3,2,1,3,2,3,4,2,2,2,2,6,4,,,,,,,,,,,,,,2,1,2,2,1,1,2,5,6,2,6,3,1,2,,2,2,2,2,10,4,1,2,99,2,,6,2,1,1.8744623313396573,2.4508082497111348
6019,1,1,9,10,2025-03-02,2025-03-02,2,3,3,2,2,1,3,1,4,2,1,1,2,2,1,2,1,1,2,1,2,2,2,2,2,2,2,1,1,1,2,1,1,1,2,6,1,1,2,1,3,2,2,2,1,1,10,4,1,1,2,1,3,7,2,1,0.802200473100524,0.11143012053345773
16789,1,1,9,10,2025-03-31,2025-03-31,3,2,1,2,3,2,1,1,4,1,1,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,12,3,2,5,6,4,6,1,1,2,,2,2,3,5,10,4,1,1,1,1,2,6,4,1,0.401100236550262,0.1875206213703584
14019,1,1,9,10,2025-03-06,2025-03-06,4,3,1,2,3,2,3,3,4,2,1,1,2,2,2,,1,1,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,2,6,6,3,1,2,2,3,1,1,2,1,1,9,3,1,2,2,1,2,2,3,2,0.802200473100524,0.44977635971997576
13281,2,1,,10,2025-05-16,2025-05-16,3,3,2,2,4,2,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,5,1,1,2,1,1,,1,2,1,1,12,4,1,1,2,1,1,8,4,1,1.604400946201048,0.7325007551371517
7578,3,1,10,7,2025-02-26,2025-02-26,4,3,1,2,5,1,1,4,4,2,2,2,6,4,,,,,,,,,,,,,,2,1,2,2,1,1,1,5,5,1,1,3,1,2,,2,2,2,2,10,4,1,2,2,2,,1,3,1,0.3549963201832534,0.5569751364263578
4599,1,1,9,1,2025-03-26,2025-03-26,4,2,3,2,3,2,1,3,4,1,1,1,2,2,2,,1,1,2,1,1,2,1,1,2,2,2,1,1,1,2,12,3,1,3,2,2,1,2,1,3,99,9,2,4,4,5,2,1,2,4,1,3,4,3,1,0.24024644882151847,0.10664811519845896
1192,2,1,,10,2025-05-02,2025-05-02,3,1,2,2,3,2,2,3,4,1,1,1,2,2,1,2,1,1,1,1,2,2,1,2,2,2,1,1,1,1,1,11,4,1,5,4,1,1,2,1,1,,1,2,4,4,11,4,1,2,2,1,1,1,2,1,1.604400946201048,1.170134890083982
12130,2,1,,10,2025-05-21,2025-05-21,2,3,2,2,2,1,1,2,4,2,1,1,1,1,1,2,1,1,2,2,2,1,2,1,2,2,2,1,1,1,2,9,3,2,6,6,4,7,1,1,3,2,2,2,1,1,5,2,1,1,2,2,,6,1,1,1.604400946201048,2.4693958730906225
13083,1,1,9,10,2025-03-25,2025-03-25,2,2,2,2,2,2,1,2,4,1,1,1,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,4,5,3,4,1,1,2,,2,2,3,5,7,3,4,2,1,1,2,2,3,1,0.401100236550262,0.24869077889465255
16802,1,1,9,10,2025-03-01,2025-03-01,2,3,1,2,2,2,3,1,2,2,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,7,4,2,5,6,3,7,1,1,3,1,1,2,3,5,6,2,1,2,2,1,1,6,4,1,0.802200473100524,0.8965884256560147
10294,2,1,,8,2025-05-05,2025-05-05,4,3,1,2,5,2,1,4,4,2,1,1,4,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,99,99,2,6,1,1,1,3,1,2,,2,2,2,2,13,4,99,2,1,1,2,1,4,1,0.38496442515893575,0.4025972111345047
6732,2,1,,10,2025-05-05,2025-05-05,3,2,2,2,2,2,2,2,2,1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,2,6,2,2,2,1,1,,1,2,1,1,12,4,1,2,2,1,2,4,1,1,1.604400946201048,0.7066944344449513
12082,1,1,9,10,2025-02-25,2025-02-25,3,1,2,2,3,1,2,3,4,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,2,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,,1,2,1,1,8,3,1,1,1,1,99,4,2,1,0.401100236550262,0.29204431187182145
4984,1,1,9,10,2025-03-07,2025-03-07,3,3,1,1,2,2,3,1,4,2,1,1,1,1,1,2,1,1,2,1,2,1,2,1,2,2,2,1,1,1,2,6,4,2,6,6,4,6,1,2,4,2,2,2,1,1,4,2,4,1,2,2,,8,3,1,0.802200473100524,1.5701930206016876
10092,2,2,,10,2025-05-05,2025-05-05,3,1,1,1,3,2,1,4,4,2,1,1,1,1,1,2,1,1,2,2,2,1,1,2,2,2,2,1,1,1,2,12,3,2,5,6,4,7,3,2,2,,2,1,5,3,4,2,4,1,2,2,,3,3,1,1.604400946201048,5.454124253915292
1911,1,1,9,10,2025-03-11,2025-03-11,3,3,3,2,2,2,2,2,4,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,10,3,2,4,6,4,7,1,1,3,1,1,2,1,1,2,1,1,1,2,1,1,5,2,1,0.802200473100524,1.070098300013373
14917,3,1,9,10,2025-03-26,2025-03-26,2,1,3,2,2,1,2,3,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,2,2,1,2,1,1,1,,1,2,1,1,12,4,1,1,2,1,1,4,3,1,1.604400946201048,0.5084560020428105
16950,1,1,9,9,2025-03-09,2025-03-09,3,2,2,2,3,1,3,1,4,1,1,1,1,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,1,1,2,1,1,1,2,6,1,2,1,1,1,,1,2,1,1,9,3,1,2,3,1,1,6,2,1,0.6763508941015829,0.38437279160398385
15251,2,1,,10,2025-05-05,2025-05-05,3,1,3,2,3,2,3,3,4,2,2,2,6,4,,,,,,,,,,,,,,1,1,2,2,1,1,2,5,2,1,5,3,1,1,,1,2,1,1,12,4,1,1,1,1,1,4,3,2,0.802200473100524,0.6042957510680999
5320,3,1,10,6,2025-02-27,2025-02-27,4,1,2,2,1,1,3,1,2,1,1,1,3,3,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,5,1,1,2,1,1,,1,2,1,1,13,4,1,2,1,1,1,4,3,1,0.783130841714174,0.3864041462215672
16247,3,1,9,4,2025-05-27,2025-05-27,2,3,1,2,4,2,1,4,4,1,1,1,2,2,1,4,1,1,1,1,2,1,2,2,2,1,2,1,1,2,2,12,3,2,6,6,3,6,1,1,2,,2,2,2,2,7,3,1,2,2,1,2,4,3,1,1.6815511175595308,1.1973971210010497
9161,2,1,,10,2025-05-22,2025-05-22,2,3,1,2,2,2,1,2,4,2,1,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,1,1,1,7,4,2,5,5,3,6,2,2,4,2,2,2,3,5,11,4,4,1,3,1,2,6,1,1,2.4066014193015723,1.266460329312432
17535,2,1,,10,2025-05-12,2025-05-12,2,3,2,2,2,1,3,3,4,2,1,1,2,2,2,,1,1,2,1,2,2,2,2,2,2,2,2,1,1,2,1,1,1,2,1,1,1,2,1,1,,1,2,1,1,10,4,1,2,2,1,1,1,2,1,1.604400946201048,0.6645332708756385
8726,1,1,9,10,2025-02-28,2025-02-28,2,1,2,1,2,2,2,1,2,2,1,1,1,1,1,2,1,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,5,5,2,5,1,1,1,,1,2,1,1,10,4,1,1,2,1,1,3,3,1,0.802200473100524,0.2670737930672933
604,1,1,9,10,2025-03-28,2025-03-28,4,3,2,2,3,1,3,3,4,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,10,3,2,6,6,4,7,2,1,3,1,1,2,1,1,5,2,1,2,1,1,1,2,2,1,0.401100236550262,0.27332709937206967
11862,1,1,9,10,2025-02-27,2025-02-27,3,2,3,2,3,2,1,1,2,1,1,1,2,2,1,2,1,1,2,1,2,2,2,1,1,1,2,2,1,1,2,1,1,2,3,6,1,1,1,1,2,,2,2,1,1,10,4,1,2,3,1,2,5,3,1,1.2033007096507862,0.5057151280531007
16801,2,1,,10,2025-05-05,2025-05-05,3,1,1,2,5,1,2,1,4,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,2,5,1,1,1,1,1,,1,2,1,1,9,3,1,1,2,1,1,8,4,1,1.604400946201048,1.108024372999556
10229,2,1,,10,2025-05-05,2025-05-05,2,1,3,2,2,2,3,3,4,2,1,1,1,1,1,2,99,99,99,99,99,99,99,99,99,99,99,99,1,1,2,12,3,2,5,5,4,6,2,1,4,99,9,1,99,3,5,2,2,1,99,2,,5,1,2,1.604400946201048,2.993411277823662
6011,1,1,9,5,2025-03-23,2025-03-23,4,2,1,1,4,2,1,2,4,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,5,2,2,1,1,2,,2,1,99,3,4,2,1,1,2,1,2,5,4,1,0.624820777113219,0.5527267970929235
11411,2,1,,10,2025-05-22,2025-05-22,2,2,1,2,2,2,3,3,4,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,12,3,2,6,6,4,7,3,1,3,2,2,2,1,1,9,3,1,1,2,1,2,4,3,1,1.604400946201048,2.3042590036754365
17978,1,1,9,10,2025-02-23,2025-02-23,2,1,3,2,2,2,3,2,4,2,1,1,1,1,1,2,1,2,2,2,2,2,1,1,2,2,2,1,1,1,2,1,1,2,5,6,2,3,1,2,3,1,1,2,1,1,6,2,1,2,3,2,,5,3,1,1.2033007096507862,1.7197842890710013
16720,1,1,9,2,2025-03-03,2025-03-03,3,1,3,2,3,2,2,2,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,2,2,1,1,1,1,2,1,1,1,5,5,1,1,1,1,1,,1,2,1,1,12,4,1,1,1,1,1,5,3,2,0.2886818343575065,0.10487054691973866
9650,1,1,9,10,2025-03-06,2025-03-06,3,3,1,2,4,2,2,4,4,2,1,1,2,2,1,2,1,1,1,1,1,2,2,1,2,2,2,2,1,1,2,1,1,1,3,3,2,3,3,1,4,1,1,1,99,3,2,1,1,2,1,2,,1,3,1,0.401100236550262,1.2954563757971131
5854,2,1,,10,2025-05-16,2025-05-16,2,2,1,2,2,2,1,1,4,1,1,1,1,1,1,2,1,1,2,1,2,2,2,1,1,2,2,1,1,1,2,11,4,2,2,5,2,6,1,1,2,,2,2,1,1,4,2,1,1,2,1,2,8,4,1,1.604400946201048,1.6426436719488793
2696,2,1,,10,2025-05-08,2025-05-08,3,3,2,2,3,2,3,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,6,6,3,6,2,2,1,,1,2,1,1,12,4,1,1,1,2,,3,2,1,0.802200473100524,0.70618938521252
1959,2,1,,10,2025-05-05,2025-05-05,2,2,2,2,2,2,1,1,4,1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,4,4,2,2,1,1,3,2,2,2,1,1,10,4,1,2,3,1,2,8,1,1,2.4066014193015723,1.6581050551134542
225,1,1,9,3,2025-02-27,2025-02-27,3,3,2,2,3,1,1,3,4,1,1,1,2,2,1,2,2,1,2,1,2,1,2,2,2,2,2,1,1,1,1,12,3,2,4,5,2,3,2,1,3,2,2,2,2,2,8,3,1,2,2,1,2,3,3,1,0.47143787556725875,0.34913907589683446
18635,2,1,,10,2025-05-05,2025-05-05,3,2,2,2,2,2,1,1,4,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,2,1,1,1,2,12,3,2,5,3,2,3,1,1,2,,2,2,1,1,5,2,1,2,2,1,2,8,1,1,1.604400946201048,1.1889139392651193
2674,2,1,,10,2025-05-19,2025-05-19,3,3,3,1,2,1,3,2,4,2,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,5,6,2,6,3,1,1,,1,2,1,1,9,3,1,1,2,1,1,6,1,1,1.604400946201048,2.324273701434723
13187,2,1,,7,2025-06-05,2025-06-05,4,3,1,2,5,2,1,2,4,2,1,1,1,1,1,2,1,1,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,3,2,1,2,3,2,2,,2,1,99,3,7,3,1,1,1,2,,1,1,1,0.1774981600916267,0.49999800182076387
7280,1,1,9,10,2025-02-25,2025-02-25,3,2,2,2,3,2,1,3,4,2,1,1,1,1,1,2,1,1,2,1,1,2,2,1,2,2,2,2,1,1,2,10,3,2,5,6,4,7,1,2,2,,2,2,1,1,2,1,1,2,1,1,2,4,4,1,0.401100236550262,0.5492883440920082
12205,1,1,9,10,2025-03-03,2025-03-03,3,1,1,2,3,2,3,2,3,2,1,1,4,3,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,3,1,1,1,2,1,3,99,9,1,1,3,9,3,1,2,4,1,99,3,4,1,1.2033007096507862,0.6211246707506816
14103,2,1,,9,2025-06-09,2025-06-09,3,2,1,1,2,2,1,4,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,3,2,2,,2,2,1,1,4,2,1,2,4,2,,1,3,2,1.3527017882031658,2.7011269521271193
14743,1,1,9,10,2025-03-28,2025-03-28,2,2,2,2,2,1,1,3,4,1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,10,3,2,5,5,3,7,1,1,2,,2,2,1,1,11,4,1,2,1,1,2,3,2,1,0.401100236550262,0.24722239042855898
9140,1,1,9,10,2025-03-04,2025-03-04,2,1,1,2,2,1,3,1,4,1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,2,3,3,1,2,1,1,3,99,9,2,1,1,11,4,1,1,2,1,99,99,3,1,0.802200473100524,0.0987963923543631
18037,2,1,,7,2025-05-05,2025-05-05,3,2,1,2,3,2,1,2,4,2,1,1,2,2,1,2,2,1,2,2,2,1,1,1,2,2,2,2,1,1,2,12,3,2,6,6,4,3,1,1,2,,2,2,1,1,6,2,1,2,2,1,2,5,3,1,0.3549963201832534,0.2681155163879272
14092,2,1,,10,2025-05-05,2025-05-05,4,2,1,2,4,2,1,2,4,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,2,9,3,2,6,6,4,7,1,1,2,,2,2,1,1,2,1,1,2,2,1,2,8,1,1,1.604400946201048,2.0861551221767356
13565,2,1,,10,2025-05-23,2025-05-23,4,2,3,2,1,2,1,3,4,2,1,1,2,2,1,2,1,2,2,1,1,2,2,2,2,2,2,1,1,1,2,1,1,2,6,6,1,5,2,1,3,2,2,2,1,1,2,1,1,99,2,1,2,5,1,2,1.604400946201048,1.7555795001640515
15603,2,1,,9,2025-05-02,2025-05-02,1,3,3,1,2,1,3,1,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,5,1,2,1,1,1,,1,2,1,1,13,4,1,1,2,1,1,8,3,1,0.9018011921354439,0.4602744441371453
8480,2,1,,10,2025-06-09,2025-06-09,3,1,2,1,3,2,3,3,2,2,1,1,3,3,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,11,4,2,5,6,2,2,2,1,3,1,1,2,1,1,13,4,1,2,1,1,1,1,4,1,0.802200473100524,0.5613268304846374
7393,3,1,10,8,2025-03-08,2025-03-08,3,1,1,1,2,2,1,2,2,2,1,1,4,3,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,4,3,2,2,2,1,2,,2,1,1,3,11,4,1,2,3,1,2,2,4,1,1.154893275476807,0.435980187777072
11329,1,1,9,10,2025-03-09,2025-03-09,3,2,2,2,3,1,1,2,2,1,1,1,1,1,1,2,2,1,2,1,1,2,1,2,2,2,2,1,1,1,2,11,4,1,4,1,1,3,3,1,4,2,2,1,5,3,6,2,1,2,1,2,,2,4,1,0.401100236550262,0.8045972933493087
7873,2,1,,10,2025-05-12,2025-05-12,3,3,1,2,2,2,3,1,4,2,1,1,1,1,1,2,1,1,2,2,1,2,2,2,2,2,2,1,1,1,2,12,3,2,5,6,3,6,1,1,3,2,2,2,1,1,11,4,1,1,3,1,2,8,2,2,2.4066014193015723,0.5369095618161407
3745,2,1,,4,2025-06-06,2025-06-06,3,3,1,2,3,1,2,3,2,1,1,1,2,2,1,2,1,1,1,1,2,1,2,2,2,2,2,1,1,1,2,1,1,1,2,3,1,1,1,1,3,1,1,2,1,1,5,2,1,2,2,1,1,6,1,1,1.6815511175595308,1.4302797788926058
16779,2,1,,10,2025-05-08,2025-05-08,2,2,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,4,4,3,3,3,1,2,,2,2,1,1,10,4,1,2,2,1,2,5,3,1,1.604400946201048,0.9817872287691567
7437,2,1,,10,2025-05-02,2025-05-02,3,3,2,2,2,2,1,2,4,1,1,1,1,1,1,2,1,1,2,1,2,2,1,2,2,2,2,1,1,1,1,2,2,2,2,3,1,1,2,1,1,,1,2,1,1,11,4,1,2,2,1,1,6,1,1,1.604400946201048,1.0796103429713717
16742,2,1,,10,2025-05-05,2025-05-05,2,3,3,2,2,2,3,1,2,2,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,2,2,1,1,1,2,1,1,1,4,2,1,1,1,1,1,,1,2,1,1,7,3,1,1,2,1,1,8,4,1,1.604400946201048,1.108024372999556
2743,2,1,,10,2025-05-12,2025-05-12,3,2,3,2,2,2,1,2,4,1,1,1,2,2,1,2,1,1,2,1,1,1,1,2,1,2,2,1,1,1,2,3,4,1,2,2,1,1,1,1,2,,2,1,1,3,10,4,1,2,3,1,2,8,4,1,2.4066014193015723,0.8928184883934611
18164,1,1,9,10,2025-03-18,2025-03-18,2,1,2,1,3,2,3,1,2,2,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,99,1,3,1,2,2,1,1,,1,2,1,1,13,4,1,2,1,1,1,2,3,1,0.401100236550262,0.2104396316596895
5323,2,1,,10,2025-05-06,2025-05-06,3,3,3,2,2,2,3,3,2,1,1,1,2,2,1,4,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,1,1,2,2,6,1,6,2,2,3,99,9,2,1,1,11,4,1,2,2,2,,99,2,1,1.604400946201048,1.16887389971188
6657,2,1,,10,2025-05-21,2025-05-21,3,1,2,2,2,1,3,2,4,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,2,2,1,1,1,2,1,1,1,5,5,2,2,2,1,3,1,1,2,1,1,5,2,1,2,2,2,,8,3,1,1.604400946201048,2.076106594325282
3990,1,2,10,7,2025-02-26,2025-02-26,2,1,2,1,2,2,2,2,4,2,1,1,2,2,2,,1,1,2,2,2,1,2,2,2,2,2,2,1,1,2,11,4,2,5,5,1,1,1,1,3,99,9,1,1,3,10,4,4,1,2,1,99,1,3,1,0.1774981600916267,0.06894074202177933
13525,3,1,10,5,2025-02-28,2025-02-28,3,1,2,1,3,2,2,2,4,1,1,1,3,3,1,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,4,5,2,3,2,1,1,,1,1,4,3,12,4,1,1,2,1,1,3,4,1,1.249641554226438,0.47900053843279217
18548,1,1,9,10,2025-02-26,2025-02-26,2,2,2,2,3,2,3,2,4,1,1,1,2,2,1,2,1,1,1,1,2,2,2,2,1,2,2,1,1,1,1,2,2,2,2,6,1,1,2,1,3,2,2,2,1,1,11,4,1,2,2,1,2,8,2,1,0.802200473100524,0.3981203674048048
8227,2,1,,10,2025-05-05,2025-05-05,4,1,2,2,3,2,2,3,4,2,1,1,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,1,1,1,1,9,3,2,6,6,4,6,1,1,3,1,1,2,3,5,11,4,4,1,5,1,1,6,4,1,2.4066014193015723,1.1443482382322188
17827,2,1,,10,2025-05-09,2025-05-09,2,1,2,2,3,1,3,1,4,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,2,2,1,1,2,1,1,,1,2,1,1,12,4,1,2,2,1,1,5,3,1,1.604400946201048,0.7646837743634296
4523,1,1,9,10,2025-03-04,2025-03-04,2,1,2,2,2,2,2,2,4,1,1,1,4,3,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,9,3,1,2,2,1,1,4,2,1,0.802200473100524,0.45111311730460085
11585,2,1,,10,2025-05-08,2025-05-08,2,3,2,2,2,2,1,1,4,1,1,1,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,1,1,1,2,5,4,2,6,6,3,6,1,1,2,,2,2,1,1,10,4,1,1,2,1,2,8,4,1,1.604400946201048,0.47789760667321796
3311,1,1,9,2,2025-02-24,2025-02-24,3,3,2,2,3,2,1,2,4,1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,4,6,1,1,2,1,99,99,9,2,99,99,10,4,1,2,3,1,99,6,3,1,0.8660455030725195,0.1465031004354234
4535,1,1,9,10,2025-03-10,2025-03-10,3,2,2,1,1,2,1,2,4,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,2,2,1,1,1,2,12,3,2,4,5,2,2,2,1,3,2,2,2,1,1,7,3,1,1,2,1,2,8,1,1,0.802200473100524,0.5935536086591314
12456,2,1,,10,2025-05-13,2025-05-13,3,2,1,2,3,1,1,2,4,2,1,1,2,2,1,2,1,1,2,1,2,2,1,1,2,2,2,1,1,1,2,1,1,2,5,5,2,2,1,1,2,,2,2,1,1,4,2,1,1,2,1,2,6,4,1,1.604400946201048,1.6426436719488793
3550,1,1,9,7,2025-03-23,2025-03-23,3,3,2,2,3,2,1,1,4,2,1,1,3,3,2,,1,1,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,5,6,2,2,3,2,4,1,1,1,1,3,7,3,4,2,3,2,,3,3,1,0.26624724013744006,0.6328717704817188
16679,2,1,,5,2025-05-09,2025-05-09,3,3,3,2,3,2,2,4,4,2,1,1,1,1,1,4,1,1,1,1,1,2,1,1,1,2,2,1,1,1,2,1,1,2,4,1,2,3,2,1,4,99,9,2,1,1,1,1,1,2,4,2,,2,3,2,1.8744623313396573,4.870200060102871
