respid,comtype2,smuse_fb,smuse_yt,smuse_x,smuse_ig,smuse_sc,smuse_tt,smuse_rd,smuse_bsk,smuse_th,smuse_ts,relig,educcat,party,hisp,racethn,agecat,birthplace,gender,adults,inc_sdt1,cregion,metro
2019,Urban,"Yes, use this","Yes, use this","No, don't use this","Yes, use this","Yes, use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this",Roman Catholic,Some College,Democrat,Yes,Hispanic,50-64,Another country (please specify):,A woman,3,"$50,000 to less than $70,000",West,Metropolitan
8744,Suburban,"Yes, use this","Yes, use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this",Something else (please specify):,H.S. graduate or less,Something else,Yes,Hispanic,30-49,"U.S. - 50 states, District of Columbia",A woman,1,"$30,000 to less than $40,000",South,Non-metropolitan
2843,Refused/Web blank,"Yes, use this","Yes, use this","No, don't use this","No, don't use this","Yes, use this","Yes, use this","No, don't use this","Yes, use this","No, don't use this","Yes, use this",Nothing in particular,H.S. graduate or less,Democrat,No,White non-Hispanic,30-49,"U.S. - 50 states, District of Columbia",A woman,4,"Less than $30,000",Northeast,Metropolitan
14146,Urban,"Yes, use this","Yes, use this","Yes, use this","Yes, use this","Yes, use this","No, don't use this","Yes, use this","Yes, use this","Yes, use this","No, don't use this",Protestant,Some College,Independent,No,White non-Hispanic,18-29,"U.S. - 50 states, District of Columbia",A man,4,"Less than $30,000",Midwest,Metropolitan
13641,Suburban,"No, don't use this","Yes, use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this",Roman Catholic,Some College,Republican,No,White non-Hispanic,50-64,"U.S. - 50 states, District of Columbia",A man,2,"$150,000 or more",Midwest,Metropolitan
12228,Urban,"Yes, use this","Yes, use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this",Roman Catholic,Some College,Independent,No,White non-Hispanic,30-49,"U.S. - 50 states, District of Columbia",A woman,2,"Less than $30,000",South,Metropolitan
15494,Suburban,"Yes, use this","Yes, use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this",Protestant,H.S. graduate or less,Democrat,No,Black non-Hispanic,65+,"U.S. - 50 states, District of Columbia",A woman,2,"Less than $30,000",Midwest,Metropolitan
16656,Rural,"Yes, use this","Yes, use this","No, don't use this","Yes, use this","Yes, use this","Yes, use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this",Protestant,H.S. graduate or less,Democrat,No,Black non-Hispanic,18-29,"U.S. - 50 states, District of Columbia",A woman,4,"Less than $30,000",South,Non-metropolitan
9412,Urban,"Yes, use this","Yes, use this","No, don't use this","No, don't use this","No, don't use this","Yes, use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this",Protestant,H.S. graduate or less,Democrat,No,Black non-Hispanic,30-49,"U.S. - 50 states, District of Columbia",A woman,1,"Less than $30,000",South,Metropolitan
12332,Urban,"Yes, use this","Yes, use this","No, don't use this","Yes, use this","No, don't use this","Yes, use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this",Roman Catholic,College graduate+,Democrat,No,White non-Hispanic,50-64,"U.S. - 50 states, District of Columbia",A woman,2,"$125,000 to less than $150,000",Northeast,Metropolitan
4110,Suburban,"Yes, use this","Yes, use this","Yes, use this","Yes, use this","No, don't use this","Yes, use this","Yes, use this","No, don't use this","No, don't use this","No, don't use this",Protestant,College graduate+,Republican,Yes,Hispanic,50-64,Another country (please specify):,A man,Refused/Web blank,"$70,000 to less than $100,000",South,Metropolitan
1612,Suburban,"No, don't use this","Yes, use this","No, don't use this","Yes, use this","Yes, use this","No, don't use this","No, don't use this","No, don't use this","Yes, use this","No, don't use this",Agnostic,College graduate+,Independent,No,White non-Hispanic,30-49,"U.S. - 50 states, District of Columbia",A woman,1,"$70,000 to less than $100,000",Midwest,Metropolitan
12732,Suburban,"Yes, use this","Yes, use this","No, don't use this","No, don't use this","No, don't use this","Yes, use this","Yes, use this","Yes, use this","No, don't use this","No, don't use this",Nothing in particular,Some College,Democrat,No,White non-Hispanic,30-49,"U.S. - 50 states, District of Columbia",A woman,2,"$150,000 or more",Midwest,Metropolitan
18740,Rural,"Yes, use this","Yes, use this","No, don't use this","No, don't use this","No, don't use this","Yes, use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this",Roman Catholic,H.S. graduate or less,Democrat,Yes,Hispanic,30-49,U.S. - Puerto Rico,A man,3,"$70,000 to less than $100,000",Midwest,Metropolitan
903,Rural,"No, don't use this","Yes, use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this",Protestant,H.S. graduate or less,Something else,No,White non-Hispanic,50-64,"U.S. - 50 states, District of Columbia",A man,2,"$100,000 to less than $125,000",South,Non-metropolitan
6671,Refused/Web blank,"Yes, use this","Yes, use this","No, don't use this","Yes, use this","Yes, use this","Yes, use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this",Protestant,H.S. graduate or less,Independent,No,Black non-Hispanic,18-29,"U.S. - 50 states, District of Columbia",A woman,1,"Less than $30,000",Midwest,Metropolitan
13951,Rural,"No, don't use this","Yes, use this","No, don't use this","Yes, use this","No, don't use this","Yes, use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this",Protestant,H.S. graduate or less,Refused/Web blank,Refused/Web blank,White non-Hispanic,50-64,"U.S. - 50 states, District of Columbia",A man,1,"Less than $30,000",Northeast,Metropolitan
10603,Suburban,"Yes, use this","No, don't use this","No, don't use this","Yes, use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this",Roman Catholic,H.S. graduate or less,Republican,No,White non-Hispanic,65+,"U.S. - 50 states, District of Columbia",A woman,2,"$70,000 to less than $100,000",Midwest,Metropolitan
14638,Suburban,"Yes, use this","Yes, use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this",Roman Catholic,Some College,Republican,Yes,Hispanic,30-49,U.S. - other territory,A man,1,"$40,000 to less than $50,000",Midwest,Metropolitan
834,Suburban,"Yes, use this","Yes, use this","Yes, use this","Yes, use this","Yes, use this","Yes, use this","Yes, use this","No, don't use this","No, don't use this","No, don't use this",Protestant,College graduate+,Democrat,No,White non-Hispanic,30-49,"U.S. - 50 states, District of Columbia",A woman,3,"$150,000 or more",South,Metropolitan
8302,Suburban,"No, don't use this","Yes, use this","No, don't use this","No, don't use this","No, don't use this","Yes, use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this",Jewish,College graduate+,Republican,No,White non-Hispanic,65+,Another country (please specify):,A woman,1,"$70,000 to less than $100,000",West,Metropolitan
1947,Suburban,"Yes, use this","Yes, use this","No, don't use this","Yes, use this","Yes, use this","Yes, use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this",Protestant,Some College,Republican,No,White non-Hispanic,30-49,"U.S. - 50 states, District of Columbia",A woman,1,"Less than $30,000",Northeast,Metropolitan
15472,Urban,"Yes, use this","Yes, use this","Yes, use this","Yes, use this","No, don't use this","Yes, use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this",Roman Catholic,College graduate+,Democrat,Yes,Hispanic,30-49,Another country (please specify):,A woman,1,"Less than $30,000",South,Metropolitan
1718,Rural,"Yes, use this","Yes, use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this",Protestant,Some College,Democrat,No,White non-Hispanic,65+,"U.S. - 50 states, District of Columbia",A woman,1,"$50,000 to less than $70,000",West,Metropolitan
13363,Urban,"Yes, use this","No, don't use this","Yes, use this","Yes, use this","No, don't use this","Yes, use this","Yes, use this","No, don't use this","No, don't use this","Yes, use this",Roman Catholic,Some College,Independent,No,White non-Hispanic,65+,"U.S. - 50 states, District of Columbia",A woman,2,Refused/Web blank,South,Metropolitan
13329,Suburban,"No, don't use this","Yes, use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this",Protestant,College graduate+,Democrat,No,Asian non-Hispanic,65+,Refused/Web blank,A man,Refused/Web blank,"Less than $30,000",Midwest,Metropolitan
10816,Suburban,"Yes, use this","Yes, use this","No, don't use this","No, don't use this","Yes, use this","Yes, use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this",Protestant,Some College,Independent,Yes,Hispanic,30-49,U.S. - Puerto Rico,A woman,1,"Less than $30,000",Northeast,Non-metropolitan
7564,Urban,"Yes, use this","Yes, use this","No, don't use this","Yes, use this","No, don't use this","Yes, use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this",Roman Catholic,Some College,Republican,Yes,Hispanic,30-49,"U.S. - 50 states, District of Columbia",A man,2,"$30,000 to less than $40,000",South,Metropolitan
16402,Suburban,"Yes, use this","Yes, use this","Yes, use this","Yes, use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this",Protestant,Some College,Republican,No,White non-Hispanic,30-49,"U.S. - 50 states, District of Columbia",A man,3,"$100,000 to less than $125,000",South,Metropolitan
16897,Suburban,"Yes, use this","Yes, use this","Yes, use this","Yes, use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this",Protestant,College graduate+,Independent,No,White non-Hispanic,50-64,"U.S. - 50 states, District of Columbia",A man,3,"$150,000 or more",West,Metropolitan
12185,Urban,"Yes, use this","Yes, use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this",Roman Catholic,Some College,Republican,No,White non-Hispanic,50-64,"U.S. - 50 states, District of Columbia",A woman,1,"$40,000 to less than $50,000",Midwest,Metropolitan
7105,Suburban,"Yes, use this","Yes, use this","No, don't use this","No, don't use this","No, don't use this","No, don't use this","Yes, use this","No, don't use this","No, don't use this","No, don't use this",Roman Catholic,College graduate+,Something else,No,White non-Hispanic,30-49,"U.S. - 50 states, District of Columbia",A man,Refused/Web blank,"$150,000 or more",South,Metropolitan
520,Urban,"Yes, use this","Yes, use this","No, don't use this","Yes, use this","No, don't use this","No, don't use this","Yes, use this","No, don't use this","No, don't use this","No, don't use this",Protestant,College graduate+,Independent,No,Black non-Hispanic,50-64,"U.S. - 50 states, District of Columbia",A woman,3,"$100,000 to less than $125,000",South,Metropolitan
